Frame,Fragment_Type,Count
4351,H2O,30
4351,HO,14
4351,HO2,13
4351,H2,57
4351,H,182
4352,O2,56
4352,H2O2,9
4352,H2O,31
4352,HO,13
4352,HO2,13
4352,H2,52
4352,H,191
4353,O2,56
4353,H2O2,9
4353,H2O,31
4353,HO,13
4353,HO2,13
4353,H,185
4353,H2,55
4354,O2,56
4354,H2O2,9
4354,H2O,32
4354,HO,12
4354,HO2,13
4354,H,202
4354,H2,46
4355,O2,56
4355,H2O2,10
4355,H2O,32
4355,HO,12
4355,HO2,12
4355,H,225
4355,H2,34
4356,O2,56
4356,H2O2,10
4356,H2O,33
4356,HO,11
4356,HO2,12
4356,H,222
4356,H2,35
4357,O2,56
4357,H2O2,10
4357,H2O,33
4357,HO,11
4357,HO2,12
4357,H,218
4357,H2,37
4358,O2,56
4358,H2O2,10
4358,H2O,33
4358,HO,10
4358,HO2,12
4358,O,1
4358,H,219
4358,H2,37
4359,O2,56
4359,H2O2,10
4359,H2O,33
4359,HO,11
4359,HO2,12
4359,H,220
4359,H2,36
4360,O2,56
4360,H2O2,11
4360,H2O,33
4360,HO,9
4360,HO2,12
4360,H,210
4360,H2,41
4361,O2,56
4361,H2O2,11
4361,H2O,33
4361,HO,9
4361,HO2,12
4361,H,206
4361,H2,43
4362,O2,56
4362,H2O2,12
4362,H2O,33
4362,HO2,12
4362,HO,7
4362,H,212
4362,H2,40
4363,O2,56
4363,H2O2,11
4363,H2O,33
4363,HO2,13
4363,HO,7
4363,H,201
4363,H2,46
4364,O2,56
4364,H2O2,11
4364,H2O,33
4364,HO2,13
4364,HO,7
4364,H2,50
4364,H,193
4365,O2,56
4365,H2O2,11
4365,H2O,32
4365,HO2,13
4365,HO,8
4365,H2,53
4365,H,188
4366,O2,56
4366,H2O2,10
4366,H2O,32
4366,HO2,14
4366,HO,8
4366,H2,52
4366,H,191
4367,O2,56
4367,H2O2,10
4367,H2O,32
4367,HO2,14
4367,HO,8
4367,H2,56
4367,H,183
4368,O2,56
4368,H2O2,11
4368,H2O,32
4368,HO2,13
4368,HO,8
4368,H2,55
4368,H,184
4369,O2,56
4369,H2O2,11
4369,H2O,31
4369,HO,9
4369,HO2,13
4369,H2,51
4369,H,193
4370,O2,56
4370,H2O2,11
4370,H2O,32
4370,HO,7
4370,H2O3,1
4370,HO2,12
4370,H,200
4370,H2,47
4371,O2,56
4371,H2O2,11
4371,H2O,33
4371,HO,7
4371,HO2,13
4371,H,207
4371,H2,43
4372,O2,56
4372,H2O2,11
4372,H2O,33
4372,HO2,13
4372,HO,7
4372,H,219
4372,H2,37
4373,O2,56
4373,H2O2,10
4373,H2O,33
4373,HO2,14
4373,HO,7
4373,H,214
4373,H2,40
4374,O2,56
4374,H2O2,11
4374,H2O,33
4374,HO2,14
4374,HO,5
4374,H,220
4374,H2,37
4375,O2,56
4375,H2O2,11
4375,H2O,33
4375,HO2,14
4375,HO,5
4375,H,222
4375,H2,36
4376,O2,56
4376,H2O2,11
4376,H2O,34
4376,HO2,14
4376,HO,4
4376,H,219
4376,H2,37
4377,O2,56
4377,H2O2,12
4377,H2O,34
4377,HO2,13
4377,HO,4
4377,H,212
4377,H2,40
4378,O2,56
4378,H2O2,11
4378,H2O,34
4378,HO2,13
4378,HO,6
4378,H,206
4378,H2,43
4379,O2,56
4379,H2O2,12
4379,H2O,34
4379,HO2,13
4379,HO,4
4379,H,202
4379,H2,45
4380,O2,56
4380,H2O2,12
4380,H2O,33
4380,HO,5
4380,HO2,13
4380,H,193
4380,H2,50
4381,O2,57
4381,H2O2,11
4381,H2O,33
4381,HO,5
4381,HO2,13
4381,H2,53
4381,H,189
4382,O2,57
4382,H2O2,11
4382,H2O,34
4382,HO2,13
4382,HO,4
4382,H2,52
4382,H,190
4383,O2,57
4383,H2O2,11
4383,H2O,34
4383,HO2,13
4383,HO,4
4383,H2,57
4383,H,180
4384,O2,57
4384,H2O2,11
4384,H2O,34
4384,HO2,13
4384,HO,4
4384,H2,53
4384,H,188
4385,O2,57
4385,H2O2,11
4385,H2O,34
4385,HO2,13
4385,HO,4
4385,H2,54
4385,H,186
4386,O2,56
4386,H2O2,11
4386,H2O,34
4386,HO2,14
4386,HO,4
4386,H2,54
4386,H,185
4387,O2,56
4387,H2O2,11
4387,H2O,34
4387,HO2,14
4387,HO,4
4387,H,193
4387,H2,50
4388,O2,56
4388,H2O2,12
4388,H2O,34
4388,HO2,13
4388,HO,4
4388,H,194
4388,H2,49
4389,O2,56
4389,H2O2,12
4389,H2O,34
4389,HO2,13
4389,HO,4
4389,H,210
4389,H2,41
4390,O2,56
4390,H2O2,12
4390,H2O,34
4390,HO2,13
4390,HO,4
4390,H,214
4390,H2,39
4391,O2,56
4391,H2O2,12
4391,H2O,34
4391,HO2,13
4391,HO,4
4391,H,218
4391,H2,37
4392,O2,56
4392,H2O2,11
4392,H2O,34
4392,HO2,14
4392,HO,4
4392,H,221
4392,H2,36
4393,O2,56
4393,H2O2,12
4393,H2O,33
4393,HO2,14
4393,HO,3
4393,H,238
4393,H2,28
4394,O2,56
4394,H2O2,12
4394,H2O,33
4394,HO2,14
4394,HO,3
4394,H,222
4394,H2,36
4395,O2,56
4395,H2O2,12
4395,H2O,33
4395,HO2,14
4395,HO,3
4395,H,206
4395,H2,44
4396,O2,56
4396,H2O2,10
4396,H2O,34
4396,HO2,15
4396,HO,4
4396,H,202
4396,H2,46
4397,O2,56
4397,H2O2,11
4397,H2O,34
4397,HO2,14
4397,HO,4
4397,H,195
4397,H2,49
4398,O2,56
4398,H2O2,11
4398,H2O,34
4398,HO2,14
4398,HO,4
4398,H2,48
4398,H,197
4399,O2,56
4399,H2O2,12
4399,H2O,34
4399,HO2,13
4399,HO,4
4399,H2,56
4399,H,180
4400,O2,55
4400,H2O2,12
4400,H2O,34
4400,HO2,14
4400,HO,4
4400,H2,49
4400,H,193
4401,O2,54
4401,H2O2,12
4401,H2O,34
4401,HO2,15
4401,HO,4
4401,H2,49
4401,H,192
4402,O2,54
4402,H2O2,11
4402,H2O,34
4402,HO,6
4402,HO2,15
4402,H2,48
4402,H,194
4403,O2,55
4403,H2O2,12
4403,H2O,34
4403,HO,4
4403,HO2,14
4403,H2,48
4403,H,195
4404,O2,55
4404,H2O2,11
4404,H2O,34
4404,HO,6
4404,HO2,14
4404,H,195
4404,H2,48
4405,O2,55
4405,HO,8
4405,H2O,34
4405,HO2,15
4405,H2O2,9
4405,H,206
4405,H2,43
4406,O2,55
4406,HO,8
4406,H2O,34
4406,HO2,15
4406,H2O2,9
4406,H,208
4406,H2,42
4407,O2,55
4407,HO,8
4407,H2O,34
4407,HO2,15
4407,H2O2,9
4407,H,212
4407,H2,40
4408,O2,56
4408,H2O2,11
4408,H2O,33
4408,HO,7
4408,HO2,13
4408,H,225
4408,H2,34
4409,O2,55
4409,H2O2,11
4409,H2O,33
4409,HO,7
4409,HO2,14
4409,H,220
4409,H2,36
4410,O2,55
4410,H2O2,11
4410,H2O,33
4410,HO,7
4410,HO2,14
4410,H,216
4410,H2,38
4411,O2,56
4411,H2O2,11
4411,H2O,32
4411,HO,8
4411,HO2,13
4411,H,198
4411,H2,48
4412,O2,56
4412,H2O2,11
4412,H2O,33
4412,HO,7
4412,HO2,13
4412,H,199
4412,H2,47
4413,O2,55
4413,H2O2,11
4413,H2O,33
4413,HO,8
4413,O,1
4413,HO2,13
4413,H,194
4413,H2,49
4414,O2,56
4414,H2O2,11
4414,H2O,33
4414,HO,8
4414,O,1
4414,HO2,12
4414,H,195
4414,H2,49
4415,O2,57
4415,H2O2,11
4415,H2O,34
4415,HO,7
4415,O,1
4415,HO2,11
4415,H2,51
4415,H,191
4416,O2,57
4416,H2O2,11
4416,H2O,34
4416,O,2
4416,HO,6
4416,HO2,11
4416,H2,52
4416,H,190
4417,O2,57
4417,H2O2,11
4417,H2O,34
4417,HO,7
4417,O,1
4417,HO2,11
4417,H2,52
4417,H,189
4418,O2,57
4418,H2O2,11
4418,H2O,34
4418,HO,7
4418,O,1
4418,HO2,11
4418,H2,49
4418,H,195
4419,O2,58
4419,H2O2,11
4419,H2O,34
4419,HO,7
4419,O,1
4419,HO2,10
4419,H2,44
4419,H,206
4420,O2,58
4420,H2O2,11
4420,H2O,34
4420,HO,7
4420,O,1
4420,HO2,10
4420,H2,43
4420,H,208
4421,O2,58
4421,H2O2,10
4421,H2O,34
4421,HO,9
4421,O,1
4421,HO2,10
4421,H,196
4421,H2,49
4422,O2,58
4422,H2O2,10
4422,H2O,34
4422,HO,9
4422,O,1
4422,HO2,10
4422,H,208
4422,H2,43
4423,O2,59
4423,H2O2,11
4423,H2O,34
4423,HO,7
4423,O,1
4423,HO2,9
4423,H,225
4423,H2,35
4424,O2,59
4424,H2O2,10
4424,H2O,34
4424,HO,7
4424,O,1
4424,HO2,10
4424,H,214
4424,H2,41
4425,O2,58
4425,H2O2,10
4425,H3O,1
4425,H2O,33
4425,HO,7
4425,O,1
4425,HO2,11
4425,H,220
4425,H2,37
4426,O2,58
4426,H2O2,10
4426,H3O,1
4426,H2O,33
4426,HO,7
4426,O,1
4426,HO2,11
4426,H,208
4426,H2,43
4427,O2,58
4427,H2O2,10
4427,H3O,1
4427,H2O,33
4427,HO,5
4427,O,1
4427,HO2,12
4427,H,211
4427,H2,42
4428,O2,58
4428,H2O2,11
4428,H3O,1
4428,H2O,33
4428,HO,5
4428,O,1
4428,HO2,11
4428,H,196
4428,H2,49
4429,O2,58
4429,H2O2,12
4429,H3O,1
4429,H2O,33
4429,HO,5
4429,O,1
4429,HO2,10
4429,H,197
4429,H2,48
4430,O2,57
4430,H2O2,12
4430,H3O,1
4430,HO,7
4430,O,1
4430,HO2,11
4430,H2O,31
4430,H,202
4430,H2,46
4431,O2,57
4431,H2O2,12
4431,H3O,2
4431,H2O,30
4431,HO,7
4431,O,1
4431,HO2,11
4431,H,203
4431,H2,45
4432,O2,58
4432,H2O2,12
4432,H3O,2
4432,H2O,30
4432,HO,6
4432,HO2,11
4432,H2,48
4432,H,198
4433,O2,58
4433,H2O2,12
4433,H2O,31
4433,HO,6
4433,HO2,11
4433,H3O,1
4433,H2,47
4433,H,201
4434,O2,57
4434,H2O2,11
4434,H2O,32
4434,HO,8
4434,HO2,11
4434,H3O,1
4434,O,1
4434,H2,43
4434,H,207
4435,O2,57
4435,H2O2,11
4435,H2O,32
4435,HO,9
4435,HO2,10
4435,H3O,1
4435,O,2
4435,H2,46
4435,H,201
4436,O2,57
4436,H2O2,11
4436,H2O,32
4436,HO,9
4436,HO2,10
4436,H3O,1
4436,O,2
4436,H2,46
4436,H,201
4437,O2,57
4437,H2O2,11
4437,H2O,33
4437,HO,8
4437,HO2,10
4437,H3O,1
4437,O,2
4437,H2,40
4437,H,212
4438,O2,57
4438,H2O2,10
4438,H2O,33
4438,HO,9
4438,HO2,10
4438,H3O,1
4438,O,3
4438,H,217
4438,H2,38
4439,O2,57
4439,H2O2,10
4439,H2O,33
4439,HO,9
4439,HO2,10
4439,H3O,1
4439,O,3
4439,H,211
4439,H2,41
4440,O2,57
4440,H2O2,10
4440,H2O,33
4440,HO,10
4440,HO2,10
4440,O,3
4440,H,211
4440,H2,42
4441,O2,58
4441,H2O2,10
4441,H2O,33
4441,HO,11
4441,HO2,9
4441,O,2
4441,H,213
4441,H2,41
4442,O2,58
4442,H2O2,10
4442,H2O,33
4442,HO,11
4442,HO2,9
4442,O,2
4442,H,215
4442,H2,40
4443,O2,58
4443,H2O2,10
4443,H2O,34
4443,HO,10
4443,HO2,9
4443,O,2
4443,H,206
4443,H2,44
4444,O2,58
4444,H2O2,10
4444,H2O,34
4444,HO,10
4444,HO2,9
4444,O,2
4444,H,210
4444,H2,42
4445,O2,59
4445,H2O2,10
4445,H2O,35
4445,HO,9
4445,HO2,8
4445,O,2
4445,H,206
4445,H2,44
4446,O2,59
4446,H2O2,9
4446,H2O,35
4446,HO,9
4446,HO2,9
4446,O,2
4446,H,205
4446,H2,45
4447,O2,59
4447,H2O2,9
4447,H2O,35
4447,HO,9
4447,HO2,9
4447,O,2
4447,H,207
4447,H2,44
4448,O2,59
4448,H2O2,10
4448,H2O,34
4448,HO,10
4448,HO2,8
4448,O,2
4448,H2,43
4448,H,209
4449,O2,58
4449,H2O2,10
4449,H2O,33
4449,HO,11
4449,HO2,9
4449,O,2
4449,H2,45
4449,H,205
4450,O2,58
4450,H2O2,10
4450,H2O,33
4450,HO,11
4450,HO2,9
4450,O,2
4450,H2,49
4450,H,197
4451,O2,58
4451,H2O2,10
4451,H2O,32
4451,HO,12
4451,HO2,9
4451,O,2
4451,H2,48
4451,H,200
4452,O2,58
4452,H2O2,10
4452,H2O,32
4452,HO,12
4452,HO2,9
4452,O,2
4452,H2,46
4452,H,204
4453,O2,58
4453,H2O2,12
4453,H2O,31
4453,HO,9
4453,HO2,9
4453,O,2
4453,H2,47
4453,H,203
4454,O2,58
4454,H2O2,12
4454,H2O,32
4454,HO,8
4454,HO2,9
4454,O,2
4454,H2,40
4454,H,216
4455,O2,57
4455,H2O2,12
4455,H2O,33
4455,HO,7
4455,HO2,10
4455,O,2
4455,H,214
4455,H2,40
4456,O2,57
4456,H2O2,12
4456,H2O,34
4456,HO,6
4456,HO2,10
4456,O,2
4456,H,219
4456,H2,37
4457,O2,57
4457,H2O2,11
4457,H2O,34
4457,HO,7
4457,HO2,11
4457,O,1
4457,H,211
4457,H2,41
4458,O2,57
4458,H2O2,11
4458,H2O,34
4458,HO,6
4458,HO2,11
4458,O,2
4458,H,216
4458,H2,39
4459,O2,57
4459,H2O2,11
4459,H2O,35
4459,HO,5
4459,HO2,11
4459,O,2
4459,H,213
4459,H2,40
4460,O2,57
4460,H2O2,11
4460,H2O,33
4460,HO,7
4460,HO2,11
4460,O,2
4460,H,209
4460,H2,43
4461,O2,57
4461,H2O2,11
4461,H2O,33
4461,HO,7
4461,HO2,11
4461,O,2
4461,H,209
4461,H2,43
4462,O2,57
4462,H2O2,10
4462,H2O,33
4462,HO2,12
4462,HO,7
4462,O,2
4462,H,206
4462,H2,45
4463,O2,57
4463,H2O2,10
4463,H2O,33
4463,HO2,12
4463,HO,7
4463,O,2
4463,H,202
4463,H2,47
4464,O2,57
4464,H2O2,10
4464,H2O,33
4464,HO2,12
4464,HO,6
4464,O,2
4464,H3O,1
4464,H,202
4464,H2,46
4465,O2,57
4465,H2O2,10
4465,H2O,34
4465,HO2,12
4465,HO,5
4465,O,2
4465,H3O,1
4465,H2,51
4465,H,191
4466,O2,57
4466,H2O2,10
4466,H2O,33
4466,HO2,12
4466,HO,6
4466,O,2
4466,H3O,1
4466,H2,53
4466,H,188
4467,O2,57
4467,H2O2,9
4467,H2O,33
4467,HO2,13
4467,HO,7
4467,H3O,1
4467,O,1
4467,H2,49
4467,H,196
4468,O2,57
4468,H2O2,10
4468,H2O,33
4468,HO2,12
4468,HO,7
4468,H3O,1
4468,O,1
4468,H2,48
4468,H,197
4469,O2,57
4469,H2O2,12
4469,H2O,32
4469,HO2,10
4469,HO,8
4469,H3O,1
4469,O,1
4469,H2,45
4469,H,202
4470,O2,58
4470,H2O2,13
4470,H2O,32
4470,HO2,9
4470,HO,7
4470,O,1
4470,H,207
4470,H2,44
4471,O2,58
4471,H2O2,14
4471,H2O,33
4471,HO2,9
4471,HO,4
4471,O,1
4471,H,208
4471,H2,43
4472,O2,58
4472,H2O2,14
4472,H2O,33
4472,HO2,9
4472,HO,4
4472,O,1
4472,H,204
4472,H2,45
4473,O2,58
4473,H2O2,14
4473,H2O,33
4473,HO2,9
4473,HO,4
4473,O,1
4473,H,206
4473,H2,44
4474,O2,59
4474,H2O2,14
4474,H2O,34
4474,HO2,8
4474,HO,3
4474,O,1
4474,H,206
4474,H2,44
4475,O2,59
4475,H2O2,14
4475,H2O,34
4475,HO2,8
4475,HO,3
4475,O,1
4475,H,216
4475,H2,39
4476,O2,59
4476,H2O2,14
4476,H2O,34
4476,HO2,8
4476,HO,3
4476,O,1
4476,H,210
4476,H2,42
4477,O2,58
4477,H2O2,14
4477,H2O,34
4477,HO2,9
4477,HO,3
4477,O,1
4477,H,211
4477,H2,41
4478,O2,57
4478,H2O2,14
4478,H2O,34
4478,HO2,10
4478,HO,3
4478,O,1
4478,H,208
4478,H2,42
4479,O2,57
4479,H2O2,14
4479,H2O,35
4479,HO2,10
4479,HO,2
4479,O,1
4479,H,197
4479,H2,47
4480,O2,58
4480,H2O2,12
4480,H2O,34
4480,HO2,11
4480,HO,3
4480,O,1
4480,H2,55
4480,H,185
4481,O2,58
4481,H2O2,12
4481,H2O,34
4481,HO2,11
4481,HO,3
4481,O,1
4481,H2,53
4481,H,189
4482,O2,58
4482,H2O2,13
4482,H2O,34
4482,HO2,11
4482,O,1
4482,HO,1
4482,H2,52
4482,H,191
4483,O2,58
4483,H2O2,13
4483,H2O,34
4483,HO2,12
4483,H2,51
4483,H,193
4484,O2,58
4484,H2O2,12
4484,H2O,34
4484,HO2,13
4484,H2,48
4484,H,200
4485,O2,58
4485,H2O2,13
4485,H2O,34
4485,HO2,11
4485,HO,1
4485,O,1
4485,H2,47
4485,H,201
4486,O2,58
4486,H2O2,13
4486,H2O,34
4486,HO2,11
4486,HO,1
4486,O,1
4486,H,217
4486,H2,39
4487,O2,57
4487,H2O2,13
4487,H2O,33
4487,HO2,12
4487,HO,2
4487,O,1
4487,H,221
4487,H2,37
4488,O2,57
4488,H2O2,14
4488,H2O,33
4488,HO2,11
4488,HO,2
4488,O,1
4488,H,228
4488,H2,33
4489,O2,56
4489,H2O2,15
4489,H2O,32
4489,HO2,11
4489,HO,3
4489,O,1
4489,H,229
4489,H2,32
4490,O2,56
4490,H2O2,15
4490,H2O,32
4490,HO2,11
4490,HO,3
4490,O,1
4490,H,213
4490,H2,40
4491,O2,56
4491,H2O2,15
4491,H2O,32
4491,HO2,11
4491,HO,3
4491,O,1
4491,H,213
4491,H2,40
4492,O2,56
4492,H2O2,15
4492,H2O,31
4492,HO2,11
4492,HO,4
4492,O,1
4492,H,210
4492,H2,42
4493,O2,58
4493,H2O2,16
4493,H2O,31
4493,HO,4
4493,O,1
4493,HO2,8
4493,H,203
4493,H2,46
4494,O2,58
4494,H2O2,15
4494,H2O,32
4494,HO,3
4494,O,1
4494,HO2,9
4494,H,201
4494,H2,47
4495,O2,58
4495,H2O2,14
4495,H2O,33
4495,HO,4
4495,O,1
4495,HO2,9
4495,H,202
4495,H2,46
4496,O2,58
4496,H2O2,14
4496,H2O,32
4496,HO,5
4496,O,1
4496,HO2,9
4496,H2,48
4496,H,199
4497,O2,59
4497,H2O2,13
4497,H2O,33
4497,HO,4
4497,O,1
4497,HO2,9
4497,H2,49
4497,H,198
4498,O2,59
4498,H2O2,13
4498,H2O,34
4498,HO,3
4498,O,1
4498,HO2,9
4498,H2,59
4498,H,177
4499,O2,58
4499,H2O2,14
4499,H3O,1
4499,H2O,33
4499,HO,3
4499,O,1
4499,HO2,9
4499,H2,54
4499,H,184
4500,O2,58
4500,H2O2,14
4500,H3O,1
4500,H2O,33
4500,HO,3
4500,O,1
4500,HO2,9
4500,H2,55
4500,H,182
4501,O2,58
4501,H2O2,15
4501,H3O,1
4501,H2O,33
4501,HO,3
4501,O,1
4501,HO2,8
4501,H2,51
4501,H,189
4502,O2,58
4502,H2O2,15
4502,H3O,1
4502,H2O,33
4502,HO,3
4502,O,1
4502,HO2,8
4502,H,193
4502,H2,49
4503,O2,57
4503,H2O2,13
4503,H3O,1
4503,H2O,32
4503,HO,4
4503,O,1
4503,HO2,11
4503,H,209
4503,H2,42
4504,O2,58
4504,H2O2,13
4504,H3O,1
4504,H2O,32
4504,HO,4
4504,O,1
4504,HO2,10
4504,H,218
4504,H2,38
4505,O2,59
4505,H2O2,12
4505,H3O,1
4505,H2O,31
4505,HO,5
4505,O,1
4505,HO2,10
4505,H,233
4505,H2,32
4506,O2,59
4506,H2O2,10
4506,H3O,1
4506,H2O,31
4506,HO,7
4506,O,1
4506,HO2,11
4506,H,238
4506,H2,30
4507,O2,59
4507,H2O2,10
4507,H3O,1
4507,H2O,32
4507,HO,6
4507,O,1
4507,HO2,11
4507,H,225
4507,H2,36
4508,O2,59
4508,H2O2,11
4508,H3O,1
4508,H2O,31
4508,HO,6
4508,HO2,11
4508,H,223
4508,H2,37
4509,O2,57
4509,H2O2,11
4509,H3O,1
4509,H2O,30
4509,HO,7
4509,HO2,13
4509,H,214
4509,H2,41
4510,O2,57
4510,H2O2,11
4510,H3O,1
4510,H2O,30
4510,HO,9
4510,HO2,12
4510,H,211
4510,H2,42
4511,O2,57
4511,H2O2,10
4511,H3O,1
4511,H2O,31
4511,HO,10
4511,HO2,12
4511,H,210
4511,H2,42
4512,O2,57
4512,H2O2,11
4512,H3O,1
4512,H2O,31
4512,HO,10
4512,HO2,11
4512,H,197
4512,H2,48
4513,O2,57
4513,H2O2,11
4513,H3O,1
4513,H2O,31
4513,HO,10
4513,HO2,11
4513,H2,47
4513,H,199
4514,O2,57
4514,H2O2,12
4514,H3O,1
4514,H2O,32
4514,HO,9
4514,HO2,10
4514,H2,55
4514,H,181
4515,O2,57
4515,H2O2,12
4515,H3O,1
4515,H2O,33
4515,HO,8
4515,HO2,10
4515,H2,57
4515,H,176
4516,O2,56
4516,H2O2,13
4516,H3O,1
4516,H2O,32
4516,HO,9
4516,HO2,10
4516,H2,57
4516,H,175
4517,O2,56
4517,H2O2,13
4517,H3O,1
4517,H2O,32
4517,HO,9
4517,HO2,10
4517,H2,54
4517,H,181
4518,O2,56
4518,H2O2,12
4518,H2O,34
4518,HO,8
4518,HO2,11
4518,H2,48
4518,H,194
4519,O2,56
4519,H2O2,12
4519,H2O,34
4519,HO,8
4519,HO2,11
4519,H,204
4519,H2,43
4520,O2,57
4520,H2O2,12
4520,H2O,34
4520,HO,8
4520,HO2,10
4520,H,213
4520,H2,39
4521,O2,57
4521,H2O2,12
4521,H2O,34
4521,HO,8
4521,HO2,10
4521,H,221
4521,H2,35
4522,O2,57
4522,H2O2,13
4522,H2O,35
4522,HO,5
4522,HO2,10
4522,H,218
4522,H2,36
4523,O2,57
4523,H2O2,14
4523,H2O,35
4523,HO,5
4523,HO2,9
4523,H,233
4523,H2,28
4524,O2,57
4524,H2O2,14
4524,H2O,35
4524,HO,4
4524,HO2,9
4524,O,1
4524,H,216
4524,H2,37
4525,O2,58
4525,H2O2,14
4525,H2O,35
4525,HO,4
4525,HO2,8
4525,O,1
4525,H,215
4525,H2,38
4526,O2,57
4526,H2O2,14
4526,H2O,34
4526,HO,5
4526,HO2,9
4526,O,1
4526,H,201
4526,H2,45
4527,O2,57
4527,H2O2,13
4527,H2O,33
4527,HO,6
4527,HO2,10
4527,O,1
4527,H,199
4527,H2,47
4528,O2,57
4528,H2O2,13
4528,H2O,32
4528,HO,7
4528,HO2,10
4528,O,1
4528,H,206
4528,H2,44
4529,O2,57
4529,H2O2,13
4529,H2O,33
4529,HO,6
4529,HO2,10
4529,O,1
4529,H,209
4529,H2,42
4530,O2,57
4530,H2O2,13
4530,H2O,31
4530,HO,8
4530,HO2,10
4530,H3O,1
4530,H,204
4530,H2,44
4531,O2,57
4531,H2O2,14
4531,H2O,31
4531,HO,8
4531,HO2,9
4531,H3O,1
4531,H2,48
4531,H,195
4532,O2,56
4532,H2O2,12
4532,H2O,32
4532,HO,8
4532,HO2,11
4532,O,1
4532,H3O,1
4532,H2,51
4532,H,189
4533,O2,56
4533,H2O2,11
4533,H2O,34
4533,HO,8
4533,HO2,11
4533,O,1
4533,H3O,1
4533,H2,58
4533,H,173
4534,O2,56
4534,H2O2,11
4534,H2O,34
4534,HO,7
4534,HO2,11
4534,O,2
4534,H3O,1
4534,H2,55
4534,H,180
4535,O2,56
4535,H2O2,11
4535,H2O,36
4535,HO,5
4535,HO2,11
4535,O,2
4535,H3O,1
4535,H2,52
4535,H,184
4536,O2,57
4536,H2O2,12
4536,H2O,36
4536,HO,5
4536,HO2,9
4536,O,2
4536,H3O,1
4536,H2,47
4536,H,194
4537,O2,57
4537,H2O2,12
4537,H2O,36
4537,HO,5
4537,HO2,9
4537,O,2
4537,H3O,1
4537,H,198
4537,H2,45
4538,O2,57
4538,H2O2,12
4538,H2O,35
4538,HO,6
4538,HO2,9
4538,O,2
4538,H3O,1
4538,H,217
4538,H2,36
4539,O2,57
4539,H2O2,12
4539,H2O,35
4539,HO,6
4539,HO2,9
4539,O,2
4539,H3O,1
4539,H,207
4539,H2,41
4540,O2,57
4540,H2O2,12
4540,H2O,35
4540,HO,6
4540,HO2,9
4540,O,2
4540,H3O,1
4540,H,215
4540,H2,37
4541,O2,57
4541,H2O2,11
4541,H2O,36
4541,HO,5
4541,HO2,10
4541,O,2
4541,H3O,1
4541,H,217
4541,H2,36
4542,O2,58
4542,H2O2,11
4542,H5O2,1
4542,H2O,35
4542,HO,6
4542,HO2,9
4542,O,1
4542,H,223
4542,H2,33
4543,O2,58
4543,H2O2,11
4543,H5O2,1
4543,H2O,34
4543,HO,7
4543,HO2,9
4543,O,1
4543,H,214
4543,H2,38
4544,O2,57
4544,H2O2,11
4544,H3O,1
4544,H2O,35
4544,HO,7
4544,HO2,10
4544,O,1
4544,H,201
4544,H2,44
4545,O2,57
4545,H2O2,12
4545,H3O,1
4545,H2O,35
4545,HO,7
4545,HO2,9
4545,O,1
4545,H,202
4545,H2,43
4546,O2,57
4546,H2O2,12
4546,H3O,1
4546,H2O,33
4546,HO,8
4546,HO2,9
4546,O,2
4546,H,195
4546,H2,48
4547,O2,59
4547,HO,10
4547,H3O,1
4547,H2O,33
4547,HO2,7
4547,H2O2,11
4547,O,2
4547,H,195
4547,H2,49
4548,O2,59
4548,HO,12
4548,H3O,1
4548,H2O,32
4548,HO2,7
4548,H2O2,11
4548,O,1
4548,H2,48
4548,H,197
4549,O2,59
4549,HO,13
4549,H3O,1
4549,H2O,31
4549,HO2,7
4549,H2O2,11
4549,O,1
4549,H2,48
4549,H,198
4550,O2,59
4550,HO,13
4550,H3O,1
4550,H2O,31
4550,HO2,7
4550,H2O2,11
4550,O,1
4550,H2,56
4550,H,182
4551,O2,59
4551,HO,13
4551,H3O,1
4551,H2O,31
4551,HO2,7
4551,H2O2,11
4551,O,1
4551,H2,56
4551,H,182
4552,O2,58
4552,HO,12
4552,H3O,1
4552,H2O,32
4552,HO2,8
4552,H2O2,11
4552,O,1
4552,H2,51
4552,H,190
4553,O2,57
4553,HO,12
4553,H3O,1
4553,H2O,32
4553,HO2,9
4553,H2O2,11
4553,O,1
4553,H2,49
4553,H,193
4554,O2,57
4554,HO,11
4554,H3O,1
4554,H2O,33
4554,HO2,9
4554,H2O2,11
4554,O,1
4554,H2,46
4554,H,198
4555,O2,56
4555,HO,12
4555,H3O,1
4555,H2O,34
4555,HO2,11
4555,H2O2,9
4555,O,1
4555,H,207
4555,H2,41
4556,O2,56
4556,HO,12
4556,H3O,1
4556,H2O,34
4556,HO2,11
4556,H2O2,9
4556,O,1
4556,H,211
4556,H2,39
4557,O2,56
4557,HO,12
4557,H3O,1
4557,H2O,32
4557,HO2,11
4557,H2O2,10
4557,O,1
4557,H,213
4557,H2,39
4558,O2,56
4558,HO,14
4558,H3O,1
4558,H2O,31
4558,HO2,9
4558,O,2
4558,H2O2,11
4558,H,221
4558,H2,35
4559,O2,56
4559,HO,14
4559,H3O,1
4559,H2O,31
4559,HO2,9
4559,O,2
4559,H2O2,11
4559,H,217
4559,H2,37
4560,O2,56
4560,HO,13
4560,H2O,33
4560,HO2,10
4560,O,2
4560,H2O2,10
4560,H,204
4560,H2,44
4561,O2,56
4561,HO,12
4561,H2O,34
4561,HO2,10
4561,O,2
4561,H2O2,10
4561,H,209
4561,H2,41
4562,O2,56
4562,HO,12
4562,H2O,34
